AYUSH_Code,AYUSH_Term,Target_System,WHO_Code_Candidate,WHO_Term_Candidate,Similarity_Score,Suggested_Relationship
SIDDHA-SAO1.1,Kōẕikkaẕuttu Varmam,Biomedicine,NC56,- - Injury of blood vessels at wrist or hand level,0.5676,related-to
SIDDHA-SAO1.2,Kōẕikkaẕuttu Kaṇṇu Varmam,Biomedicine,NC58.3,- - - Crushing injury of wrist,0.5997,related-to
SIDDHA-SAO1.2,Kōẕikkaẕuttu Kaṇṇu Varmam,Biomedicine,NC54.6,- - - Strain or sprain of wrist,0.5876,related-to
SIDDHA-SAO1.2,Kōẕikkaẕuttu Kaṇṇu Varmam,Biomedicine,NC58.Y,- - - Crushing injury of other specified part of wrist or hand,0.5773,related-to
SIDDHA-SAO1.3,Kōẕikkaẕuttu Aka Puṟatārai Varmam,TM2,SP54,Fever with body pain disorder (TM2),0.5143,related-to
SIDDHA-SAO1.3,Kōẕikkaẕuttu Aka Puṟatārai Varmam,Biomedicine,NB93.02,- - - - Crushing injury of vulva,0.5511,related-to
SIDDHA-SAO1.3,Kōẕikkaẕuttu Aka Puṟatārai Varmam,Biomedicine,NC54.6,- - - Strain or sprain of wrist,0.5245,related-to
SIDDHA-SAO1.3,Kōẕikkaẕuttu Aka Puṟatārai Varmam,Biomedicine,NC56.6,- - - Injury of multiple blood vessels at wrist or hand level,0.5075,related-to
SIDDHA-SB,Oṭivu Muṟivu,Biomedicine,XM1019,- - - - - Morniflumate,0.5233,related-to
SIDDHA-SB,Oṭivu Muṟivu,Biomedicine,MB23.D,- - - Mutism,0.512,related-to
SIDDHA-SB,Oṭivu Muṟivu,Biomedicine,XM7DW6,- - - - - Moperone,0.5115,related-to
SIDDHA-SBA,Kai Kāyaṅkaḷ,TM2,SR1A,Vitiation of kapha pattern (TM2),0.5354,related-to
SIDDHA-SBA,Kai Kāyaṅkaḷ,TM2,SS52,Kapha constitution pattern (TM2),0.5279,related-to
SIDDHA-SBA,Kai Kāyaṅkaḷ,Biomedicine,XM7CN8,- - - - - Kaolin,0.6264,narrower-than
SIDDHA-SBA,Kai Kāyaṅkaḷ,Biomedicine,XM1J98,- - - - - Karaya (gum),0.5814,related-to
SIDDHA-SBA,Kai Kāyaṅkaḷ,Biomedicine,XM0238,- - - - - Khat,0.5706,related-to
SIDDHA-SBA1,Tōḷ Pakuti Kāyaṅkaḷ,TM2,SR1A,Vitiation of kapha pattern (TM2),0.5826,related-to
SIDDHA-SBA1,Tōḷ Pakuti Kāyaṅkaḷ,TM2,SL02,Hoarseness of voice disorder (TM2),0.5159,related-to
SIDDHA-SBA1,Tōḷ Pakuti Kāyaṅkaḷ,Biomedicine,XM0238,- - - - - Khat,0.5615,related-to
SIDDHA-SBA1.1,Kārai Elumpu Muṟivu,Biomedicine,NC12.02,- - - - Fracture of acromial end of clavicle,0.6653,narrower-than
SIDDHA-SBA1.1,Kārai Elumpu Muṟivu,Biomedicine,NC12.01,- - - - Fracture of shaft of clavicle,0.6274,narrower-than
SIDDHA-SBA1.1,Kārai Elumpu Muṟivu,Biomedicine,NC12.0,- - - Fracture of clavicle,0.6265,narrower-than
SIDDHA-SBA1.2,Cippi Moẕi Kārai Poruttu Kāyaṅkaḷ,Biomedicine,NC13.6,- - - Strain or sprain of acromioclavicular joint,0.6346,narrower-than
SIDDHA-SBA1.2,Cippi Moẕi Kārai Poruttu Kāyaṅkaḷ,Biomedicine,NC54.62,- - - - Strain or sprain of carpometacarpal joint,0.6226,narrower-than
SIDDHA-SBA1.2,Cippi Moẕi Kārai Poruttu Kāyaṅkaḷ,Biomedicine,NC13.1,- - - Dislocation of acromioclavicular joint,0.605,narrower-than
SIDDHA-SBA1.3,Neñcu - Kārai Poruttu Kāyaṅkaḷ,Biomedicine,NC13.7,- - - Strain or sprain of sternoclavicular joint,0.7518,narrower-than
SIDDHA-SBA1.3,Neñcu - Kārai Poruttu Kāyaṅkaḷ,Biomedicine,NA83.41,- - - - Strain or sprain of sterno-clavicular joint or ligament,0.7256,narrower-than
SIDDHA-SBA1.3,Neñcu - Kārai Poruttu Kāyaṅkaḷ,Biomedicine,NC13.5,- - - Strain or sprain of shoulder joint,0.7,narrower-than
SIDDHA-SBA1.4,Cippi Elumpu Muṟivu,Biomedicine,NC53.0,- - - Fracture of scaphoid bone of hand,0.6473,narrower-than
SIDDHA-SBA1.4,Cippi Elumpu Muṟivu,Biomedicine,NC17,- - Crushing injury of shoulder or upper arm,0.6067,narrower-than
SIDDHA-SBA1.4,Cippi Elumpu Muṟivu,Biomedicine,NC12,- - Fracture of shoulder or upper arm,0.6053,narrower-than
SIDDHA-SBA1.5,Tōḷporuttu Vilakal,Biomedicine,NC13.3,- - - Dislocation of scapula,0.6844,narrower-than
SIDDHA-SBA1.5,Tōḷporuttu Vilakal,Biomedicine,LB72.2,- - - - Deformation of scapula,0.6122,narrower-than
SIDDHA-SBA1.5,Tōḷporuttu Vilakal,Biomedicine,NC12.1,- - - Fracture of scapula,0.5732,related-to
SIDDHA-SBA1.5.1,Tōḷporuttu Muṉ Vilakal,TM2,SP15,Frozen shoulder disorder (TM2),0.515,related-to
SIDDHA-SBA1.5.1,Tōḷporuttu Muṉ Vilakal,Biomedicine,NC13.0,- - - Dislocation of shoulder joint,0.6135,narrower-than
SIDDHA-SBA1.5.1,Tōḷporuttu Muṉ Vilakal,Biomedicine,NC17,- - Crushing injury of shoulder or upper arm,0.5617,related-to
SIDDHA-SBA1.5.1,Tōḷporuttu Muṉ Vilakal,Biomedicine,NC10,- - Superficial injury of shoulder or upper arm,0.5587,related-to
SIDDHA-SBA1.5.2,Aṭikkaṭi Nikaẕum Muṉpakka Tōḷporuttu Muṉ Vilakal,TM2,SP15,Frozen shoulder disorder (TM2),0.6296,narrower-than
SIDDHA-SBA1.5.2,Aṭikkaṭi Nikaẕum Muṉpakka Tōḷporuttu Muṉ Vilakal,Biomedicine,NC13.0,- - - Dislocation of shoulder joint,0.5666,related-to
SIDDHA-SBA1.5.2,Aṭikkaṭi Nikaẕum Muṉpakka Tōḷporuttu Muṉ Vilakal,Biomedicine,NC13.4,- - - Dislocation of other or unspecified parts of shoulder girdle,0.5649,related-to
SIDDHA-SBA1.5.2,Aṭikkaṭi Nikaẕum Muṉpakka Tōḷporuttu Muṉ Vilakal,Biomedicine,8B91.0,- - - - Neuralgic shoulder amyotrophy,0.5624,related-to
SIDDHA-SBA1.5.3,Tōḷporuttu Piṉ Vilakal,Biomedicine,NC13.0,- - - Dislocation of shoulder joint,0.584,related-to
SIDDHA-SBA1.5.3,Tōḷporuttu Piṉ Vilakal,Biomedicine,NC13.5,- - - Strain or sprain of shoulder joint,0.5559,related-to
SIDDHA-SBA1.5.3,Tōḷporuttu Piṉ Vilakal,Biomedicine,NC13,- - Dislocation or strain or sprain of joints or ligaments of shoulder girdle,0.5476,related-to
SIDDHA-SBA1.5.4,Tōḷporuttu Kīẕ Vilakal,TM2,SP15,Frozen shoulder disorder (TM2),0.5472,related-to
SIDDHA-SBA1.5.4,Tōḷporuttu Kīẕ Vilakal,Biomedicine,NC13.0,- - - Dislocation of shoulder joint,0.726,narrower-than
SIDDHA-SBA1.5.4,Tōḷporuttu Kīẕ Vilakal,Biomedicine,FB53.2,- - - - Impingement syndrome of shoulder,0.6709,narrower-than
SIDDHA-SBA1.5.4,Tōḷporuttu Kīẕ Vilakal,Biomedicine,XA05J7,- - - - - - - Shoulder joint,0.6691,narrower-than
SIDDHA-SBA1.6,Puya Elumpiṉ Mēlmuṉai Muṟivukaḷ,Biomedicine,NC36.4,"- - - Injury of extensor muscle, fascia or tendon of other finger at forearm level",0.5734,related-to
SIDDHA-SBA1.6,Puya Elumpiṉ Mēlmuṉai Muṟivukaḷ,Biomedicine,NC37.0,- - - Crushing injury of elbow,0.5674,related-to
SIDDHA-SBA1.6,Puya Elumpiṉ Mēlmuṉai Muṟivukaḷ,Biomedicine,NC36.0,"- - - Injury of flexor muscle, fascia or tendon of thumb at forearm level",0.5638,related-to
SIDDHA-SBA2,Puya Kāyaṅkaḷ,TM2,SR1A,Vitiation of kapha pattern (TM2),0.5084,related-to
SIDDHA-SBA2,Puya Kāyaṅkaḷ,Biomedicine,XH8MN8,- - - - PUVA keratosis,0.5354,related-to
SIDDHA-SBA2.1,Puya Elumpiṉ Taṇṭup Pakuti Muṟivukaḷ,Biomedicine,NC53,- - Fracture at wrist or hand level,0.6435,narrower-than
SIDDHA-SBA2.1,Puya Elumpiṉ Taṇṭup Pakuti Muṟivukaḷ,Biomedicine,NC12.3,- - - Fracture of shaft of humerus,0.6393,narrower-than
SIDDHA-SBA2.1,Puya Elumpiṉ Taṇṭup Pakuti Muṟivukaḷ,Biomedicine,NC56.1,- - - Injury of radial artery at wrist or hand level,0.6337,narrower-than
SIDDHA-SBA3,Muẕaṅkai Mūṭṭup Pakuti Kāyaṅkaḷ,TM2,SM16,Sialorrhoea disorder (TM2),0.5063,related-to
SIDDHA-SBA3.1,Puya Elumpiṉ Kīẕ Muṉai Muṟivukaḷ,Biomedicine,NC37.0,- - - Crushing injury of elbow,0.5576,related-to
SIDDHA-SBA3.1,Puya Elumpiṉ Kīẕ Muṉai Muṟivukaḷ,Biomedicine,NC33.1,- - - Dislocation of elbow,0.5555,related-to
SIDDHA-SBA3.1,Puya Elumpiṉ Kīẕ Muṉai Muṟivukaḷ,Biomedicine,NC30.0,- - - Abrasion of elbow,0.5481,related-to
SIDDHA-SBA3.2,Muẕaṅkaimūṭṭu Vilakal,TM2,SS5C,Aẕal Vaḷi body constitution pattern (TM2),0.5366,related-to
SIDDHA-SBA3.2,Muẕaṅkaimūṭṭu Vilakal,TM2,SM16,Sialorrhoea disorder (TM2),0.5364,related-to
SIDDHA-SBA3.2,Muẕaṅkaimūṭṭu Vilakal,TM2,SS5B,Vaḷi Aiyam body constitution pattern (TM2),0.5315,related-to
SIDDHA-SBA3.2,Muẕaṅkaimūṭṭu Vilakal,Biomedicine,XM6602,- - - - - - Vernakalant,0.5126,related-to
SIDDHA-SBA3.2,Muẕaṅkaimūṭṭu Vilakal,Biomedicine,XM4GP3,- - - - - - Alvimopan,0.5089,related-to
SIDDHA-SBA3.2,Muẕaṅkaimūṭṭu Vilakal,Biomedicine,XN7PD,- - - - - Mucambo virus,0.501,related-to
SIDDHA-SBA3.2.1,Eḷiya Muẕaṅkai Muṭṭu Vilakal,Biomedicine,NC33.1,- - - Dislocation of elbow,0.6516,narrower-than
SIDDHA-SBA3.2.1,Eḷiya Muẕaṅkai Muṭṭu Vilakal,Biomedicine,NC33,- - Dislocation or strain or sprain of joints or ligaments of elbow,0.6459,narrower-than
SIDDHA-SBA3.2.1,Eḷiya Muẕaṅkai Muṭṭu Vilakal,Biomedicine,NC30.0,- - - Abrasion of elbow,0.6237,narrower-than
SIDDHA-SBA3.2.2,Muẕaṅkai Muṭṭu Muṟintu Vilakal,TM2,SP13,Hip joint pain disorder (TM2),0.5012,related-to
SIDDHA-SBA3.2.2,Muẕaṅkai Muṭṭu Muṟintu Vilakal,Biomedicine,NC36.7,- - - Injury of bursa of elbow,0.657,narrower-than
SIDDHA-SBA3.2.2,Muẕaṅkai Muṭṭu Muṟintu Vilakal,Biomedicine,FB55.0,- - - - Medial epicondylitis of elbow,0.6467,narrower-than
SIDDHA-SBA3.2.2,Muẕaṅkai Muṭṭu Muṟintu Vilakal,Biomedicine,NC33,- - Dislocation or strain or sprain of joints or ligaments of elbow,0.6076,narrower-than
SIDDHA-SBA3.3,Iẕuppaṭṭa Muẕaṅkaimūṭṭu,Biomedicine,NC33.1,- - - Dislocation of elbow,0.68,narrower-than
SIDDHA-SBA3.3,Iẕuppaṭṭa Muẕaṅkaimūṭṭu,Biomedicine,ME86.4,- - - - Symptom or complaint of the elbow,0.6687,narrower-than
SIDDHA-SBA3.3,Iẕuppaṭṭa Muẕaṅkaimūṭṭu,Biomedicine,NC37.0,- - - Crushing injury of elbow,0.6591,narrower-than
SIDDHA-SBA3.4,Irattiṉi Elumpiṉ Mēl - Muṉai Muṟivukaḷ,TM2,SP20,"Muscle pain, twisting disorder (TM2)",0.569,related-to
SIDDHA-SBA3.4,Irattiṉi Elumpiṉ Mēl - Muṉai Muṟivukaḷ,Biomedicine,FB55.0,- - - - Medial epicondylitis of elbow,0.6552,narrower-than
SIDDHA-SBA3.4,Irattiṉi Elumpiṉ Mēl - Muṉai Muṟivukaḷ,Biomedicine,NC33,- - Dislocation or strain or sprain of joints or ligaments of elbow,0.616,narrower-than
SIDDHA-SBA3.4,Irattiṉi Elumpiṉ Mēl - Muṉai Muṟivukaḷ,Biomedicine,NC37.0,- - - Crushing injury of elbow,0.609,narrower-than
SIDDHA-SBA3.5,Ārai Elumpiṉ Mēl Muṉai Muṟivukaḷ,Biomedicine,NC37.0,- - - Crushing injury of elbow,0.6075,narrower-than
SIDDHA-SBA3.5,Ārai Elumpiṉ Mēl Muṉai Muṟivukaḷ,Biomedicine,NC30.0,- - - Abrasion of elbow,0.5996,related-to
SIDDHA-SBA3.5,Ārai Elumpiṉ Mēl Muṉai Muṟivukaḷ,Biomedicine,FB55.0,- - - - Medial epicondylitis of elbow,0.593,related-to
SIDDHA-SBA4,Muẕaṅkai Kāyaṅkaḷ,TM2,SM16,Sialorrhoea disorder (TM2),0.5478,related-to
SIDDHA-SBA4,Muẕaṅkai Kāyaṅkaḷ,TM2,SR00,Marasmus disorder (TM2),0.512,related-to
SIDDHA-SBA4.1,Ārai Maṟṟum Irattiṉi - Iru Elumputtaṇṭu Muṟivukaḷ,Biomedicine,NC34.0,- - - Injury of ulnar nerve at forearm level,0.6774,narrower-than
SIDDHA-SBA4.1,Ārai Maṟṟum Irattiṉi - Iru Elumputtaṇṭu Muṟivukaḷ,Biomedicine,NC35.0,- - - Injury of ulnar artery at forearm level,0.6735,narrower-than
SIDDHA-SBA4.1,Ārai Maṟṟum Irattiṉi - Iru Elumputtaṇṭu Muṟivukaḷ,Biomedicine,NC37,- - Crushing injury of forearm,0.6733,narrower-than
SIDDHA-SBA4.2,Ārai Elumputtaṇṭu Muṟivu,Biomedicine,XA35U4,- - - - - - - - Shaft of radius,0.5058,related-to
SIDDHA-SBA4.3,Irattiṉi Elumputtaṇṭu Muṟivu,Biomedicine,XA8U33,- - - - - - - - Shaft of the ulna,0.5889,related-to
SIDDHA-SBA4.3,Irattiṉi Elumputtaṇṭu Muṟivu,Biomedicine,NC32.0,- - - Fracture of upper end of ulna,0.5857,related-to
SIDDHA-SBA4.3,Irattiṉi Elumputtaṇṭu Muṟivu,Biomedicine,NC32.2,- - - Fracture of shaft of ulna,0.5769,related-to
SIDDHA-SBA4.4,Kōẕikkaẕuttu Muṟivu,Biomedicine,NC54.0,- - - Dislocation of wrist,0.672,narrower-than
SIDDHA-SBA4.4,Kōẕikkaẕuttu Muṟivu,Biomedicine,NC32.5,- - - Fracture of lower end of radius,0.6632,narrower-than
SIDDHA-SBA4.4,Kōẕikkaẕuttu Muṟivu,Biomedicine,NC32.6,- - - Fracture of lower end of both ulna and radius,0.6588,narrower-than
SIDDHA-SBA5,Maṇikkaṭṭu Kāyaṅkaḷ,Biomedicine,XM0238,- - - - - Khat,0.5049,related-to
SIDDHA-SBA5,Maṇikkaṭṭu Kāyaṅkaḷ,Biomedicine,XN3L9,- - - - - - - Mycobacterium kansasii,0.5039,related-to
SIDDHA-SBA5.1,Paṭaku Elumpu Muṟivu,Biomedicine,XA7480,- - - - - - - - Scaphoid bone,0.5621,related-to
SIDDHA-SBA5.1,Paṭaku Elumpu Muṟivu,Biomedicine,XA3ZG5,- - - - - - - - - Middle third of the scaphoid bone,0.5364,related-to
SIDDHA-SBA5.1,Paṭaku Elumpu Muṟivu,Biomedicine,XA5ZE5,- - - - - - - - - Proximal third of the scaphoid bone,0.5308,related-to
SIDDHA-SBA5.2,Piṟai Elumpu Muṟivu,Biomedicine,XA30C8,- - - - - - - - Lunate bone,0.5642,related-to
SIDDHA-SBA5.4,Paṭṭāṇi Elumpu Muṟivu,Biomedicine,XA8SZ6,- - - - - - - - Pisiform bone,0.6234,narrower-than
SIDDHA-SBA5.4,Paṭṭāṇi Elumpu Muṟivu,Biomedicine,XA4319,- - - - - - - - Palatine bone,0.5249,related-to
SIDDHA-SBA5.4,Paṭṭāṇi Elumpu Muṟivu,Biomedicine,NA02.01,- - - - Fracture of parietal bone of skull,0.515,related-to
SIDDHA-SBA5.5,Kokki Elumpu Muṟivu,Biomedicine,XA8488,- - - - - - - - Hamate bone,0.648,narrower-than
SIDDHA-SBA5.6,Uruḷ Talai Elumpu Muṟivu,Biomedicine,XA06T2,- - - - - - - - Capitate bone,0.539,related-to
SIDDHA-SBA5.7,Nāṟcatura Elumpu Muṟivu,Biomedicine,XA7XM2,- - - - - - - - Trapezium bone,0.5372,related-to
SIDDHA-SBA5.7,Nāṟcatura Elumpu Muṟivu,Biomedicine,XA9DH2,- - - - - - - - Trapezoid bone,0.5154,related-to
SIDDHA-SBA5.8,Irucarivu Nāṟciṟai Elumpu Muṟivu,Biomedicine,XA7XM2,- - - - - - - - Trapezium bone,0.5563,related-to
SIDDHA-SBA5.8,Irucarivu Nāṟciṟai Elumpu Muṟivu,Biomedicine,XA9DH2,- - - - - - - - Trapezoid bone,0.5019,related-to
SIDDHA-SBA6,Aṅkai Kāyaṅkaḷ,Biomedicine,XM7CN8,- - - - - Kaolin,0.5578,related-to
SIDDHA-SBA6,Aṅkai Kāyaṅkaḷ,Biomedicine,XM2GB1,- - - - - Kaolin light,0.5212,related-to
SIDDHA-SBA6,Aṅkai Kāyaṅkaḷ,Biomedicine,XM1J98,- - - - - Karaya (gum),0.5189,related-to
SIDDHA-SBA6.1,Karapa Elumpukaḷiṉ Muṟivukaḷ,TM2,SN60,Brittle nails disorder (TM2),0.5039,related-to
SIDDHA-SBA6.1,Karapa Elumpukaḷiṉ Muṟivukaḷ,Biomedicine,NC54.05,"- - - - Dislocation of metacarpal bone, proximal end",0.5918,related-to
SIDDHA-SBA6.1,Karapa Elumpukaḷiṉ Muṟivukaḷ,Biomedicine,NC53.30,- - - - Fracture of shaft of other metacarpal bone,0.577,related-to
SIDDHA-SBA6.1,Karapa Elumpukaḷiṉ Muṟivukaḷ,Biomedicine,NC53.2,- - - Fracture of first metacarpal bone,0.5643,related-to
SIDDHA-SBB,Kāl Kāyaṅkaḷ,TM2,SR1A,Vitiation of kapha pattern (TM2),0.5433,related-to
SIDDHA-SBB,Kāl Kāyaṅkaḷ,TM2,SS52,Kapha constitution pattern (TM2),0.512,related-to
SIDDHA-SBB,Kāl Kāyaṅkaḷ,Biomedicine,XM7CN8,- - - - - Kaolin,0.5981,related-to
SIDDHA-SBB,Kāl Kāyaṅkaḷ,Biomedicine,XM0238,- - - - - Khat,0.5895,related-to
SIDDHA-SBB,Kāl Kāyaṅkaḷ,Biomedicine,XM1J98,- - - - - Karaya (gum),0.5574,related-to
SIDDHA-SBB1,Iṭuppup Pakuti Kāyaṅkaḷ,TM2,SR1A,Vitiation of kapha pattern (TM2),0.5174,related-to
SIDDHA-SBB1.1,Iṭuppup Poruttu Vilakal,Biomedicine,NC73,- - Dislocation or strain or sprain of joint or ligaments of hip,0.5816,related-to
SIDDHA-SBB1.1,Iṭuppup Poruttu Vilakal,Biomedicine,NC73.10,- - - - Iliofemoral ligament strain or sprain of hip,0.5588,related-to
SIDDHA-SBB1.1,Iṭuppup Poruttu Vilakal,Biomedicine,NC72.63,"- - - - Fracture of lower end of femur extending into joint, lateral condyle",0.551,related-to
SIDDHA-SBB1.2,Toṭai Elumpiṉ Talaippakuti Muṟivu,Biomedicine,NC72.1,- - - Fracture of upper epiphysis of femur,0.6119,narrower-than
SIDDHA-SBB1.2,Toṭai Elumpiṉ Talaippakuti Muṟivu,Biomedicine,NC72.0,- - - Fracture of head of femur,0.6,narrower-than
SIDDHA-SBB1.2,Toṭai Elumpiṉ Talaippakuti Muṟivu,Biomedicine,NC92.12,- - - - Metaphyseal fracture of upper end of tibia,0.5988,related-to
SIDDHA-SBB1.3,Toṭai Elumpiṉ Kaẕuttuppakuti Muṟivu,TM2,SP13,Hip joint pain disorder (TM2),0.5375,related-to
SIDDHA-SBB1.3,Toṭai Elumpiṉ Kaẕuttuppakuti Muṟivu,Biomedicine,NC72.3,- - - Fracture of trochanteric section of femur,0.6248,narrower-than
SIDDHA-SBB1.3,Toṭai Elumpiṉ Kaẕuttuppakuti Muṟivu,Biomedicine,NC72.2,- - - Fracture of neck of femur,0.6165,narrower-than
SIDDHA-SBB1.3,Toṭai Elumpiṉ Kaẕuttuppakuti Muṟivu,Biomedicine,NC72.0,- - - Fracture of head of femur,0.614,narrower-than
SIDDHA-SBB1.4,Toṭai Elumpiṉ Mēl Muṉai Muṟivukaḷ,TM2,SM9C,Metritis disorder (TM2),0.5025,related-to
SIDDHA-SBB1.4,Toṭai Elumpiṉ Mēl Muṉai Muṟivukaḷ,Biomedicine,NC92.5,- - - Fracture of medial malleolus,0.5119,related-to
SIDDHA-SBB1.4,Toṭai Elumpiṉ Mēl Muṉai Muṟivukaḷ,Biomedicine,NC92.12,- - - - Metaphyseal fracture of upper end of tibia,0.5004,related-to
SIDDHA-SBB2,Toṭai Kāyaṅkaḷ,TM2,SR1A,Vitiation of kapha pattern (TM2),0.501,related-to
SIDDHA-SBB2,Toṭai Kāyaṅkaḷ,Biomedicine,XN6VS,- - - - - Tunga,0.5618,related-to
SIDDHA-SBB2,Toṭai Kāyaṅkaḷ,Biomedicine,XM1PQ5,- - - - - Tragacanth,0.52,related-to
SIDDHA-SBB2,Toṭai Kāyaṅkaḷ,Biomedicine,XM7CN8,- - - - - Kaolin,0.503,related-to
SIDDHA-SBB2.1,Toṭai Elumpu Taṇṭu Muṟivu,Biomedicine,NC72.3,- - - Fracture of trochanteric section of femur,0.6971,narrower-than
SIDDHA-SBB2.1,Toṭai Elumpu Taṇṭu Muṟivu,Biomedicine,NC72.5,- - - Fracture of shaft of femur,0.6542,narrower-than
SIDDHA-SBB2.1,Toṭai Elumpu Taṇṭu Muṟivu,Biomedicine,NC72.4,- - - Subtrochanteric fracture of femur,0.6465,narrower-than
SIDDHA-SBB3,Muẕaṅkāl Mūṭṭuppakuti Kāyaṅkaḷ,TM2,SM16,Sialorrhoea disorder (TM2),0.5017,related-to
SIDDHA-SBB3.1,Toṭai Elumpu Muṇṭu Muṟivukaḷ,TM2,SP13,Hip joint pain disorder (TM2),0.5274,related-to
SIDDHA-SBB3.1,Toṭai Elumpu Muṇṭu Muṟivukaḷ,Biomedicine,NC92.75,"- - - - Fracture, avulsion or collateral ligament rupture of medial malleolus with fracture of fibula above syndesmosis and fracture of posterior margin of distal tibia",0.639,narrower-than
SIDDHA-SBB3.1,Toṭai Elumpu Muṇṭu Muṟivukaḷ,Biomedicine,NC92.73,"- - - - Fracture of lateral malleolus at syndesmosis with fracture, avulsion or collateral ligament rupture of medial malleolus and fracture of posterior margin of distal tibia",0.6222,narrower-than
SIDDHA-SBB3.1,Toṭai Elumpu Muṇṭu Muṟivukaḷ,Biomedicine,NC92.74,"- - - - Fracture, avulsion or collateral ligament rupture of medial malleolus with fracture of fibula above syndesmosis",0.6138,narrower-than
SIDDHA-SBB3.2,Ciraṭṭai Elumpu Muṟivukaḷ,Biomedicine,NC93.6,- - - Strain or sprain involving anterior or posterior cruciate ligament of knee,0.6866,narrower-than
SIDDHA-SBB3.2,Ciraṭṭai Elumpu Muṟivukaḷ,Biomedicine,NC93,- - Dislocation or strain or sprain of joints or ligaments of knee,0.6734,narrower-than
SIDDHA-SBB3.2,Ciraṭṭai Elumpu Muṟivukaḷ,Biomedicine,NC93.52,- - - - Rupture of medial collateral ligament of knee,0.6597,narrower-than
SIDDHA-SBB3.3,Ciraṭṭai Vilakal,Biomedicine,LB94,- - - Congenital patella dislocation,0.6716,narrower-than
SIDDHA-SBB3.3,Ciraṭṭai Vilakal,Biomedicine,NC93.1,- - - Dislocation of patella,0.6592,narrower-than
SIDDHA-SBB3.3,Ciraṭṭai Vilakal,Biomedicine,NC93.10,- - - - Lateral dislocation of patella,0.6325,narrower-than
SIDDHA-SBB3.4,Muẕaṅkāl Muṭṭu Vilakal,Biomedicine,NC93.2,- - - Dislocation of knee,0.5509,related-to
SIDDHA-SBB3.4,Muẕaṅkāl Muṭṭu Vilakal,Biomedicine,FA01,- - - Osteoarthritis of knee,0.5368,related-to
SIDDHA-SBB3.4,Muẕaṅkāl Muṭṭu Vilakal,Biomedicine,NC93.52,- - - - Rupture of medial collateral ligament of knee,0.5204,related-to
SIDDHA-SBB3.5,Naḷaka Elumpiṉ Mēlmuṉai Muṟivukaḷ,Biomedicine,NC92.73,"- - - - Fracture of lateral malleolus at syndesmosis with fracture, avulsion or collateral ligament rupture of medial malleolus and fracture of posterior margin of distal tibia",0.5926,related-to
SIDDHA-SBB3.5,Naḷaka Elumpiṉ Mēlmuṉai Muṟivukaḷ,Biomedicine,NC92.75,"- - - - Fracture, avulsion or collateral ligament rupture of medial malleolus with fracture of fibula above syndesmosis and fracture of posterior margin of distal tibia",0.5899,related-to
SIDDHA-SBB3.5,Naḷaka Elumpiṉ Mēlmuṉai Muṟivukaḷ,Biomedicine,NC92.71,"- - - - Fracture, avulsion or collateral ligament rupture of lateral malleolus below syndesmosis with fracture, avulsion or collateral ligament rupture of medial malleolus and fracture of posterior margin of distal tibia",0.5684,related-to
SIDDHA-SBB4,Muẕaṅkāl Kāyaṅkaḷ,TM2,SM16,Sialorrhoea disorder (TM2),0.5268,related-to
SIDDHA-SBB4.1,Naḷa Maṟṟum Cara Elumputtaṇṭu Muṟivukaḷ,Biomedicine,NC92.5,- - - Fracture of medial malleolus,0.5301,related-to
SIDDHA-SBB4.1,Naḷa Maṟṟum Cara Elumputtaṇṭu Muṟivukaḷ,Biomedicine,NC53.2,- - - Fracture of first metacarpal bone,0.5248,related-to
SIDDHA-SBB4.1,Naḷa Maṟṟum Cara Elumputtaṇṭu Muṟivukaḷ,Biomedicine,NC92.75,"- - - - Fracture, avulsion or collateral ligament rupture of medial malleolus with fracture of fibula above syndesmosis and fracture of posterior margin of distal tibia",0.5216,related-to
SIDDHA-SBB5,Kaṇukkāl Kāyaṅkaḷ,Biomedicine,XM7CN8,- - - - - Kaolin,0.5621,related-to
SIDDHA-SBB5,Kaṇukkāl Kāyaṅkaḷ,Biomedicine,XM0C03,- - - - - - Kanamycin,0.5419,related-to
SIDDHA-SBB5,Kaṇukkāl Kāyaṅkaḷ,Biomedicine,XM1J98,- - - - - Karaya (gum),0.5284,related-to
SIDDHA-SBB5.1,Naḷa Elumpu Kīẕmuṉai Muṟivukaḷ,Biomedicine,XE3QG,- - - - Exposure to fall from a height of 1 metre or more,0.5522,related-to
SIDDHA-SBB5.1,Naḷa Elumpu Kīẕmuṉai Muṟivukaḷ,Biomedicine,NC92.12,- - - - Metaphyseal fracture of upper end of tibia,0.5518,related-to
SIDDHA-SBB5.1,Naḷa Elumpu Kīẕmuṉai Muṟivukaḷ,Biomedicine,ND13.B,- - - Fracture of navicular of foot,0.5369,related-to
SIDDHA-SBB5.2,Kaṇukkāl Muṟivukaḷ,Biomedicine,NC92.73,"- - - - Fracture of lateral malleolus at syndesmosis with fracture, avulsion or collateral ligament rupture of medial malleolus and fracture of posterior margin of distal tibia",0.6285,narrower-than
SIDDHA-SBB5.2,Kaṇukkāl Muṟivukaḷ,Biomedicine,FA33,- - - Internal derangement of knee,0.618,narrower-than
SIDDHA-SBB5.2,Kaṇukkāl Muṟivukaḷ,Biomedicine,NC93,- - Dislocation or strain or sprain of joints or ligaments of knee,0.6176,narrower-than
SIDDHA-SBB6,Pāta Kāyaṅkaḷ,Biomedicine,XM3FT2,- - - - Patisiran,0.594,related-to
