AYUSH_Code,AYUSH_Term,Target_System,WHO_Code_Candidate,WHO_Term_Candidate,Similarity_Score,Suggested_Relationship
SIDDHA-TIA,Vaḷi,Biomedicine,XM1WZ4,- - - - - - Valmid,0.6566,related-to
SIDDHA-TIA,Vaḷi,Biomedicine,XM4GK4,- - - - - - Valaciclovir,0.5726,related-to
SIDDHA-TIA,Vaḷi,Biomedicine,XM2RU2,- - - - - - Valganciclovir,0.544,related-to
SIDDHA-TIA1.1,Cuẕi Akkaram,TM2,SP56,High grade fever disorder (TM2),0.5263,equivalent
SIDDHA-TIA1.1,Cuẕi Akkaram,TM2,SP51,Fever disorder (TM2),0.5072,equivalent
SIDDHA-TIA1.1,Cuẕi Akkaram,Biomedicine,DA03.Z,"- - - Diseases of tongue, unspecified",0.5028,related-to
SIDDHA-TIA1.3,Cōti Akkaram,Biomedicine,DA03.Z,"- - - Diseases of tongue, unspecified",0.5629,related-to
SIDDHA-TIA1.3,Cōti Akkaram,Biomedicine,DA03.Y,- - - Other specified diseases of tongue,0.5358,related-to
SIDDHA-TIA1.3,Cōti Akkaram,Biomedicine,DA03,- - Diseases of tongue,0.5214,related-to
SIDDHA-TIA1.5,Kumari Akkaram,TM2,SM1J,Sensitive teeth disorder (TM2),0.5227,equivalent
SIDDHA-TIA1.5,Kumari Akkaram,TM2,SL04,Severe throat inflammation disorder (TM2),0.5162,equivalent
SIDDHA-TIA1.5,Kumari Akkaram,TM2,SL2Y,"Other specified eye, ear, nose, throat and neck disorders (TM2)",0.5134,equivalent
SIDDHA-TIA1.5,Kumari Akkaram,Biomedicine,DA03.Z,"- - - Diseases of tongue, unspecified",0.6384,related-to
SIDDHA-TIA1.5,Kumari Akkaram,Biomedicine,DA03.Y,- - - Other specified diseases of tongue,0.6145,related-to
SIDDHA-TIA1.5,Kumari Akkaram,Biomedicine,DA03,- - Diseases of tongue,0.6028,related-to
SIDDHA-TIB,Aẕal,Biomedicine,XM9VB8,- - - - - - Azelastine,0.6471,related-to
SIDDHA-TIB,Aẕal,Biomedicine,XM3DB8,- - - - - - - Aztreonam,0.6469,related-to
SIDDHA-TIB,Aẕal,Biomedicine,XM0TE5,- - - - - - Azatepa,0.6457,related-to
SIDDHA-TIB1.1,Vīmi Akkaram,Biomedicine,DA03.Z,"- - - Diseases of tongue, unspecified",0.5211,related-to
SIDDHA-TIB1.2,Kapāli Akkaram,TM2,SM40,Liver abscess disorder (TM2),0.5582,equivalent
SIDDHA-TIB1.2,Kapāli Akkaram,TM2,SL04,Severe throat inflammation disorder (TM2),0.5291,equivalent
SIDDHA-TIB1.2,Kapāli Akkaram,TM2,SL05,Pharyngitis disorder (TM2),0.5164,equivalent
SIDDHA-TIB1.2,Kapāli Akkaram,Biomedicine,DA03.Z,"- - - Diseases of tongue, unspecified",0.5553,related-to
SIDDHA-TIB1.2,Kapāli Akkaram,Biomedicine,DA03.Y,- - - Other specified diseases of tongue,0.5396,related-to
SIDDHA-TIB1.2,Kapāli Akkaram,Biomedicine,FA27.0,- - - - Kashin-Beck disease,0.5339,related-to
SIDDHA-TIB1.3,Uḷ Akkaram,TM2,SM3E,Gastric ulcer disorder (TM2),0.5534,equivalent
SIDDHA-TIB1.3,Uḷ Akkaram,Biomedicine,DA60.3,- - - - Stress ulcer of stomach,0.5696,related-to
SIDDHA-TIB1.3,Uḷ Akkaram,Biomedicine,DA25.2,- - - Oesophageal ulcer due to allergic or immunologic disorder,0.5557,related-to
SIDDHA-TIB1.3,Uḷ Akkaram,Biomedicine,ME60.2,- - - - Ulcer of skin of uncertain nature,0.546,related-to
SIDDHA-TJ,Puṟakāraṇa Nōykaḷ,Biomedicine,XN93N,- - - - Curvularia lunata,0.5246,related-to
SIDDHA-TJ,Puṟakāraṇa Nōykaḷ,Biomedicine,XM67F2,- - - - - - Noludar,0.5194,related-to
SIDDHA-TJA,Vaḷi,Biomedicine,XM1WZ4,- - - - - - Valmid,0.6566,related-to
SIDDHA-TJA,Vaḷi,Biomedicine,XM4GK4,- - - - - - Valaciclovir,0.5726,related-to
SIDDHA-TJA,Vaḷi,Biomedicine,XM2RU2,- - - - - - Valganciclovir,0.544,related-to
SIDDHA-TJA1.1,Vikkal,TM2,SM3H,Nausea disorder (TM2),0.5012,equivalent
SIDDHA-TJA1.2,Porumal,Biomedicine,SM3F,- - - - - Gastritis disorder (TM2),0.5302,related-to
SIDDHA-TJA1.2,Porumal,Biomedicine,SM7Y,- - - - Other specified gastro-intestinal disorders (TM2),0.5236,related-to
SIDDHA-TJA1.2,Porumal,Biomedicine,SM34,- - - - - Constipation disorder (TM2),0.5208,related-to
SIDDHA-TJA1.3,Vayiṟu Vīṅkal,Biomedicine,CA71.0,- - - - Pneumonitis due to inhalation of food or vomit,0.5328,related-to
SIDDHA-TJA1.4,Pāl Etireṭuttal,TM2,SM3C,Food stasis indigestion disorder (TM2),0.5577,equivalent
SIDDHA-TJA1.4,Pāl Etireṭuttal,TM2,SM3B,Indigestion disorder (TM2),0.5564,equivalent
SIDDHA-TJA1.4,Pāl Etireṭuttal,Biomedicine,SM3B,- - - - - Indigestion disorder (TM2),0.5468,related-to
SIDDHA-TJA1.4,Pāl Etireṭuttal,Biomedicine,SM3C,- - - - - Food stasis indigestion disorder (TM2),0.544,related-to
SIDDHA-TJA1.5,Koṭṭāvi,TM2,SP95,Excessive yawning disorder (TM2),0.6597,equivalent
SIDDHA-TJA1.5,Koṭṭāvi,TM2,SS21,Suppression of yawning pattern (TM2),0.5536,equivalent
SIDDHA-TJA1.5,Koṭṭāvi,Biomedicine,SP95,- - - - Excessive yawning disorder (TM2),0.6262,related-to
SIDDHA-TJA1.5,Koṭṭāvi,Biomedicine,SS21,- - - - - Suppression of yawning pattern (TM2),0.6011,related-to
SIDDHA-TJA1.5,Koṭṭāvi,Biomedicine,7A4Z,"- - Sleep-related breathing disorders, unspecified",0.5082,related-to
SIDDHA-TJA1.6,Cīṟiyaẕutal,Biomedicine,MB23.A,"- - - Excessive crying of child, adolescent, or adult",0.5476,related-to
SIDDHA-TJA1.6,Cīṟiyaẕutal,Biomedicine,MG44.0,- - - - Excessive crying of infant,0.5445,related-to
SIDDHA-TJA1.7,Pāl Kuṭiyāmai,TM2,SS2C,Suppression of hunger pattern (TM2),0.5518,equivalent
SIDDHA-TJA1.7,Pāl Kuṭiyāmai,TM2,SQ80,Inadequate diet disorders (TM2),0.5209,equivalent
SIDDHA-TJA1.7,Pāl Kuṭiyāmai,Biomedicine,6B8Z,"- - Feeding or eating disorders, unspecified",0.5794,related-to
SIDDHA-TJA1.7,Pāl Kuṭiyāmai,Biomedicine,6B8Y,- - Other specified feeding or eating disorders,0.5567,related-to
SIDDHA-TJA1.7,Pāl Kuṭiyāmai,Biomedicine,MG43.3Z,"- - - - - Feeding difficulties, unspecified",0.5361,related-to
SIDDHA-TJA1.8,Vayiṟṟu Nōy,TM2,SM33,Abdominal pain disorder (TM2),0.5556,equivalent
SIDDHA-TJA1.8,Vayiṟṟu Nōy,TM2,SM34,Constipation disorder (TM2),0.5529,equivalent
SIDDHA-TJA1.8,Vayiṟṟu Nōy,TM2,SM9B,Vaginismus disorder (TM2),0.5154,equivalent
SIDDHA-TJA1.8,Vayiṟṟu Nōy,Biomedicine,ME0Y,- - - - Other specified symptoms related to the lower gastrointestinal tract or abdomen,0.5313,related-to
SIDDHA-TJA1.8,Vayiṟṟu Nōy,Biomedicine,MD81.4,- - - - Other and unspecified abdominal pain,0.5077,related-to
SIDDHA-TJA1.8,Vayiṟṟu Nōy,Biomedicine,GC42.0,- - - - Diminished sensation due to vaginal or introital laxity,0.5077,related-to
SIDDHA-TJA1.10,Nīrkkaṭṭu,TM2,SM3H,Nausea disorder (TM2),0.5273,equivalent
SIDDHA-TK,Puẕu Nōykaḷ,Biomedicine,XM6618,- - - - - - Pertuzumab,0.5914,related-to
SIDDHA-TK,Puẕu Nōykaḷ,Biomedicine,XM7SW9,- - - - - - - Belzutifan,0.5275,related-to
SIDDHA-TKA,Vaḷi,Biomedicine,XM1WZ4,- - - - - - Valmid,0.6566,related-to
SIDDHA-TKA,Vaḷi,Biomedicine,XM4GK4,- - - - - - Valaciclovir,0.5726,related-to
SIDDHA-TKA,Vaḷi,Biomedicine,XM2RU2,- - - - - - Valganciclovir,0.544,related-to
SIDDHA-TKA1.1,Macarai Puẕu,Biomedicine,DD91.01,"- - - - Irritable bowel syndrome, diarrhoea predominant",0.504,related-to
SIDDHA-TL,Cōkai,Biomedicine,XM0SY0,- - - - - - Coumetarol,0.5265,related-to
SIDDHA-TLA,Vaḷi,Biomedicine,XM1WZ4,- - - - - - Valmid,0.6566,related-to
SIDDHA-TLA,Vaḷi,Biomedicine,XM4GK4,- - - - - - Valaciclovir,0.5726,related-to
SIDDHA-TLA,Vaḷi,Biomedicine,XM2RU2,- - - - - - Valganciclovir,0.544,related-to
SIDDHA-TLA1.1,Vāta Cōkai,TM2,SS82,Vata predominant age pattern (TM2),0.6069,equivalent
SIDDHA-TLA1.1,Vāta Cōkai,Biomedicine,SS82,- - - - - Vata predominant age pattern (TM2),0.5742,related-to
SIDDHA-TLB,Aẕal,Biomedicine,XM9VB8,- - - - - - Azelastine,0.6471,related-to
SIDDHA-TLB,Aẕal,Biomedicine,XM3DB8,- - - - - - - Aztreonam,0.6469,related-to
SIDDHA-TLB,Aẕal,Biomedicine,XM0TE5,- - - - - - Azatepa,0.6457,related-to
UNANI-CJ,Amrāḍ-i-Lahāt,TM2,SM18,Uvulitis disorder (TM2),0.6277,equivalent
UNANI-CJ,Amrāḍ-i-Lahāt,Biomedicine,XA2993,- - - - - - - Uvula,0.6903,related-to
UNANI-CJ,Amrāḍ-i-Lahāt,Biomedicine,9B66.1,- - - - Infectious intermediate uveitis,0.6436,related-to
UNANI-CJ,Amrāḍ-i-Lahāt,Biomedicine,9A9Y,- - - Other specified disorders of the anterior uvea,0.642,related-to
SIDDHA-TLB1.1,Pitta Cōkai,Biomedicine,SS81,- - - - - Pitta predominant age pattern (TM2),0.5023,related-to
SIDDHA-TM,Tōṭam,Biomedicine,XM97N5,- - - - - - Tolmetin,0.5862,related-to
SIDDHA-TM,Tōṭam,Biomedicine,XM0Z60,- - - - - Aniracetam,0.5796,related-to
SIDDHA-TM,Tōṭam,Biomedicine,XM5207,- - - - - Piracetam,0.5667,related-to
SIDDHA-TMA,Vaḷi,Biomedicine,XM1WZ4,- - - - - - Valmid,0.6566,related-to
SIDDHA-TMA,Vaḷi,Biomedicine,XM4GK4,- - - - - - Valaciclovir,0.5726,related-to
SIDDHA-TMA,Vaḷi,Biomedicine,XM2RU2,- - - - - - Valganciclovir,0.544,related-to
SIDDHA-TMA1.1,Peṇ Paṭci Tōṭam,TM2,SL62,Palpitation disorder (TM2),0.5265,equivalent
SIDDHA-TMA1.2,Malaṭṭu Paṭci Tōṭam,TM2,SM76,Severe vomiting and diarrhoea disorder (TM2),0.5773,equivalent
SIDDHA-TMA1.2,Malaṭṭu Paṭci Tōṭam,TM2,SM3H,Nausea disorder (TM2),0.5637,equivalent
SIDDHA-TMA1.2,Malaṭṭu Paṭci Tōṭam,TM2,SS2A,Suppression of stool pattern (TM2),0.5247,equivalent
SIDDHA-TMA1.2,Malaṭṭu Paṭci Tōṭam,Biomedicine,XM6QD7,- - - - - Malathion (medicinal),0.5429,related-to
SIDDHA-TMA1.3,Tūṅkupuḷ Tōṭam,TM2,SM76,Severe vomiting and diarrhoea disorder (TM2),0.5655,equivalent
SIDDHA-TMA1.3,Tūṅkupuḷ Tōṭam,Biomedicine,SD92,- - - - Severe vomiting and diarrhoea disorder (TM1),0.5137,related-to
SIDDHA-TMA1.3,Tūṅkupuḷ Tōṭam,Biomedicine,SM76,- - - - Severe vomiting and diarrhoea disorder (TM2),0.5098,related-to
SIDDHA-TMA1.4,Karuṭakkaṇpuḷ Tōṭam,TM2,SM43,Hepatitis disorder (TM2),0.5316,equivalent
SIDDHA-TMA1.6,Vaṟaṭpuḷtōṭam,TM2,SL71,Varicose ulcer disorder (TM2),0.548,equivalent
SIDDHA-TMA1.6,Vaṟaṭpuḷtōṭam,TM2,SM76,Severe vomiting and diarrhoea disorder (TM2),0.5055,equivalent
SIDDHA-TMA1.6,Vaṟaṭpuḷtōṭam,Biomedicine,1E90.1,- - - - Varicella meningitis,0.5387,related-to
SIDDHA-TMA1.6,Vaṟaṭpuḷtōṭam,Biomedicine,JA61.1,- - - Genital varices in pregnancy,0.5257,related-to
SIDDHA-TMA1.6,Vaṟaṭpuḷtōṭam,Biomedicine,1E90.2,- - - - Varicella encephalitis,0.5246,related-to
SIDDHA-TMA1.7,Pēykkaṇpuḷ Tōṭam,TM2,SM3H,Nausea disorder (TM2),0.5365,equivalent
SIDDHA-TMA1.7,Pēykkaṇpuḷ Tōṭam,TM2,SM76,Severe vomiting and diarrhoea disorder (TM2),0.5315,equivalent
SIDDHA-TMA1.7,Pēykkaṇpuḷ Tōṭam,TM2,SL2Y,"Other specified eye, ear, nose, throat and neck disorders (TM2)",0.5183,equivalent
SIDDHA-TMA1.7,Pēykkaṇpuḷ Tōṭam,Biomedicine,SM3L,- - - - - Vomiting disorder (TM2),0.5325,related-to
SIDDHA-TMA1.7,Pēykkaṇpuḷ Tōṭam,Biomedicine,SM3H,- - - - - Nausea disorder (TM2),0.5077,related-to
SIDDHA-TMA1.7,Pēykkaṇpuḷ Tōṭam,Biomedicine,CA71.0,- - - - Pneumonitis due to inhalation of food or vomit,0.5072,related-to
SIDDHA-TMA1.8,Nīrppuḷ Tōṭam,TM2,SL0Y,Other specified neck and throat disorders (TM2),0.5252,equivalent
SIDDHA-TMA1.8,Nīrppuḷ Tōṭam,Biomedicine,MD80.1,"- - - - Symptom or complaint of the mouth, tongue or lip",0.501,related-to
SIDDHA-TMA1.9,Ecciṟ Tōṭam,Biomedicine,ME62.0,- - - - Acute erythematous skin eruption,0.5134,related-to
SIDDHA-TMA1.9,Ecciṟ Tōṭam,Biomedicine,ME62.5,- - - - Acute exudative skin eruption,0.5052,related-to
SIDDHA-TMB,Aẕal,Biomedicine,XM9VB8,- - - - - - Azelastine,0.6471,related-to
SIDDHA-TMB,Aẕal,Biomedicine,XM3DB8,- - - - - - - Aztreonam,0.6469,related-to
SIDDHA-TMB,Aẕal,Biomedicine,XM0TE5,- - - - - - Azatepa,0.6457,related-to
SIDDHA-TMB1.1,Āṇ Paṭci Tōṭam,TM2,SM37,Diarrhoea disorder (TM2),0.5436,equivalent
SIDDHA-TMB1.1,Āṇ Paṭci Tōṭam,TM2,SM76,Severe vomiting and diarrhoea disorder (TM2),0.5003,equivalent
SIDDHA-TMB1.1,Āṇ Paṭci Tōṭam,Biomedicine,ST05,- - - - Abnormal moist temperament pattern (TM2),0.5182,related-to
SIDDHA-TMB1.1,Āṇ Paṭci Tōṭam,Biomedicine,DA03.2,- - - Atrophy of tongue papillae,0.5041,related-to
SIDDHA-TMB1.1,Āṇ Paṭci Tōṭam,Biomedicine,ME05.1,- - - - - Diarrhoea,0.5012,related-to
SIDDHA-TMB1.2,Paravai Tōṭam,Biomedicine,XN0UV,- - - - - - - Salmonella Paratyphi,0.5057,related-to
SIDDHA-TMB1.3,Viḷakku Oḷi Puḷ Tōṭam,Biomedicine,1C11.00,- - - - Oroya fever,0.5034,related-to
SIDDHA-TMB1.4,Veṅkaṇ Puḷ Tōṭam,TM2,SM76,Severe vomiting and diarrhoea disorder (TM2),0.5563,equivalent
SIDDHA-TMB1.4,Veṅkaṇ Puḷ Tōṭam,TM2,SM37,Diarrhoea disorder (TM2),0.5544,equivalent
SIDDHA-TMB1.4,Veṅkaṇ Puḷ Tōṭam,TM2,SM3C,Food stasis indigestion disorder (TM2),0.5123,equivalent
SIDDHA-TMC,Aiyam,TM2,SR1H,Increase of Aiyam pattern (TM2),0.5676,equivalent
SIDDHA-TMC,Aiyam,TM2,SR1L,Decrease of Aiyam pattern (TM2),0.5462,equivalent
SIDDHA-TMC,Aiyam,TM2,SQ4Y,"Other specified mental, emotional and behavioural disorders (TM2)",0.5121,equivalent
SIDDHA-TMC,Aiyam,Biomedicine,SR1H,- - - - Increase of Aiyam pattern (TM2),0.5757,related-to
SIDDHA-TMC,Aiyam,Biomedicine,SR1L,- - - - Decrease of Aiyam pattern (TM2),0.5259,related-to
SIDDHA-TMC1.1,Vīṅkupuḷ Tōṭam,TM2,SM37,Diarrhoea disorder (TM2),0.5016,equivalent
SIDDHA-TMC1.1,Vīṅkupuḷ Tōṭam,Biomedicine,ME05.1,- - - - - Diarrhoea,0.5125,related-to
SIDDHA-TMC1.1,Vīṅkupuḷ Tōṭam,Biomedicine,DD91.2,- - - Functional diarrhoea,0.5037,related-to
SIDDHA-TMC1.2,Anti Puḷ Tōṭam,TM2,SP97,Severe fatigue disorder (TM2),0.506,equivalent
SIDDHA-TMC1.2,Anti Puḷ Tōṭam,Biomedicine,EB00.0,- - - - Acute urticaria,0.5306,related-to
SIDDHA-TMC1.2,Anti Puḷ Tōṭam,Biomedicine,SP55,- - - - - Fever with chills disorder (TM2),0.5233,related-to
SIDDHA-TMC1.2,Anti Puḷ Tōṭam,Biomedicine,SD93,- - - - Alternating fever and chills disorder (TM1),0.5172,related-to
SIDDHA-TMD,Mukkuṟṟam,Biomedicine,XM18V8,- - - - - - Lorajmine,0.5241,related-to
SIDDHA-TMD,Mukkuṟṟam,Biomedicine,XM8HR5,- - - - - - - Ambrisentan,0.5106,related-to
SIDDHA-TMD1.1,Ecci Tōṭam,TM2,SM76,Severe vomiting and diarrhoea disorder (TM2),0.5244,equivalent
SIDDHA-TMD1.1,Ecci Tōṭam,Biomedicine,KD3C.Y,- - - Other specified vomiting in newborn,0.5105,related-to
SIDDHA-TMD1.3,Āṇ Tōṭam,TM2,SM76,Severe vomiting and diarrhoea disorder (TM2),0.5727,equivalent
SIDDHA-TMD1.3,Āṇ Tōṭam,TM2,SM37,Diarrhoea disorder (TM2),0.5652,equivalent
SIDDHA-TMD1.3,Āṇ Tōṭam,Biomedicine,ME05.1,- - - - - Diarrhoea,0.6086,related-to
SIDDHA-TMD1.3,Āṇ Tōṭam,Biomedicine,KB8C,- - Noninfectious neonatal diarrhoea,0.5839,related-to
SIDDHA-TMD1.3,Āṇ Tōṭam,Biomedicine,DD91.01,"- - - - Irritable bowel syndrome, diarrhoea predominant",0.5646,related-to
SIDDHA-TN,Valippu,Biomedicine,XM4GK4,- - - - - - Valaciclovir,0.5728,related-to
SIDDHA-TN,Valippu,Biomedicine,XM2RU2,- - - - - - Valganciclovir,0.5696,related-to
SIDDHA-TN,Valippu,Biomedicine,XM1WZ4,- - - - - - Valmid,0.5381,related-to
SIDDHA-TNA,Vaḷi,Biomedicine,XM1WZ4,- - - - - - Valmid,0.6566,related-to
SIDDHA-TNA,Vaḷi,Biomedicine,XM4GK4,- - - - - - Valaciclovir,0.5726,related-to
SIDDHA-TNA,Vaḷi,Biomedicine,XM2RU2,- - - - - - Valganciclovir,0.544,related-to
SIDDHA-TNA1.4,Puṟa Icivu,TM2,SN70,Furunculosis of scalp disorder (TM2),0.5159,equivalent
SIDDHA-TNA1.4,Puṟa Icivu,Biomedicine,XH8MN8,- - - - PUVA keratosis,0.5168,related-to
SIDDHA-TNA1.4,Puṟa Icivu,Biomedicine,EG30.Z,"- - - - Skin disorders localised to the scalp, unspecified",0.507,related-to
SIDDHA-TNA1.4,Puṟa Icivu,Biomedicine,EG30,- - - Skin disorders localised to the scalp,0.5058,related-to
SIDDHA-TO,Caṉṉi,Biomedicine,XM4168,- - - - - - - Candesartan,0.5839,related-to
SIDDHA-TO,Caṉṉi,Biomedicine,XN7MR,- - - - - - Toxocara canis,0.5211,related-to
SIDDHA-TO,Caṉṉi,Biomedicine,XM67R0,- - - - - - Canakinumab,0.5051,related-to
SIDDHA-TOD,Mukkuṟṟam,Biomedicine,XM18V8,- - - - - - Lorajmine,0.5241,related-to
SIDDHA-TOD,Mukkuṟṟam,Biomedicine,XM8HR5,- - - - - - - Ambrisentan,0.5106,related-to
SIDDHA-TOD1.2,Māntakaṇa Caṉṉi,TM2,SP53,Fever disorder due to derangement of Ṣafrā (TM2),0.5389,equivalent
SIDDHA-TOD1.2,Māntakaṇa Caṉṉi,TM2,SP52,Fever disorder due to derangement of Balgham (TM2),0.5334,equivalent
SIDDHA-TOD1.2,Māntakaṇa Caṉṉi,TM2,SP55,Fever with chills disorder (TM2),0.5226,equivalent
SIDDHA-TOD1.2,Māntakaṇa Caṉṉi,Biomedicine,1C11.00,- - - - Oroya fever,0.5284,related-to
SIDDHA-TOD1.4,Kōrāma Caṉṉi,TM2,SP20,"Muscle pain, twisting disorder (TM2)",0.5376,equivalent
SIDDHA-TOD1.4,Kōrāma Caṉṉi,TM2,SP54,Fever with body pain disorder (TM2),0.5307,equivalent
SIDDHA-TOD1.4,Kōrāma Caṉṉi,TM2,SP55,Fever with chills disorder (TM2),0.5213,equivalent
SIDDHA-TOD1.5,Tāntirīka Caṉṉi,TM2,SP51,Fever disorder (TM2),0.5277,equivalent
SIDDHA-TOD1.5,Tāntirīka Caṉṉi,TM2,SP56,High grade fever disorder (TM2),0.5159,equivalent
SIDDHA-TOD1.5,Tāntirīka Caṉṉi,TM2,SP55,Fever with chills disorder (TM2),0.5144,equivalent
SIDDHA-TOD1.5,Tāntirīka Caṉṉi,Biomedicine,XM19G4,- - - - - Agni casti fructus,0.5034,related-to
SIDDHA-TOD1.7,Viṭu Caṉṉi,TM2,SP54,Fever with body pain disorder (TM2),0.5433,equivalent
SIDDHA-TOD1.9,Tōṭa Caṉṉi,TM2,SM37,Diarrhoea disorder (TM2),0.5675,equivalent
SIDDHA-TOD1.9,Tōṭa Caṉṉi,TM2,SM76,Severe vomiting and diarrhoea disorder (TM2),0.567,equivalent
SIDDHA-TOD1.9,Tōṭa Caṉṉi,Biomedicine,SD92,- - - - Severe vomiting and diarrhoea disorder (TM1),0.5045,related-to
SIDDHA-TOD1.9,Tōṭa Caṉṉi,Biomedicine,XN7MR,- - - - - - Toxocara canis,0.502,related-to
SIDDHA-U,Pal Nōykaḷ,Biomedicine,XM67F2,- - - - - - Noludar,0.5277,related-to
SIDDHA-UA,Pal Nōykaḷ,Biomedicine,XM67F2,- - - - - - Noludar,0.5277,related-to
SIDDHA-UAA,Vaḷi,Biomedicine,XM1WZ4,- - - - - - Valmid,0.6566,related-to
SIDDHA-UAA,Vaḷi,Biomedicine,XM4GK4,- - - - - - Valaciclovir,0.5726,related-to
SIDDHA-UAA,Vaḷi,Biomedicine,XM2RU2,- - - - - - Valganciclovir,0.544,related-to
SIDDHA-UAA1.1,Pal Kūccam,TM2,SM1J,Sensitive teeth disorder (TM2),0.6476,equivalent
SIDDHA-UAA1.1,Pal Kūccam,TM2,SM1G,Discolouration of teeth disorder (TM2),0.5053,equivalent
SIDDHA-UAA1.2,Pal Kuttal,TM2,SM1J,Sensitive teeth disorder (TM2),0.5234,equivalent
SIDDHA-UAA1.2,Pal Kuttal,Biomedicine,ME86.9,- - - - Symptom or complaint of the jaw,0.505,related-to
SIDDHA-UAA1.3,Pallāṭṭam,TM2,SK52,Tremor disorder (TM2),0.508,equivalent
SIDDHA-UAA1.3,Pallāṭṭam,TM2,SK20,Facial palsy disorder (TM2),0.5019,equivalent
SIDDHA-UAA1.4,Pal Cāytal,Biomedicine,XA8HL5,- - - - - - - Soft palate,0.5055,related-to
SIDDHA-UAA1.8,Pal Karuttal,TM2,SM1J,Sensitive teeth disorder (TM2),0.5336,equivalent
SIDDHA-UAA1.8,Pal Karuttal,TM2,SM1G,Discolouration of teeth disorder (TM2),0.5184,equivalent
SIDDHA-UAA1.10,Pal Puẕu,TM2,SM1E,Dental caries disorder (TM2),0.5362,equivalent
SIDDHA-UAA1.10,Pal Puẕu,Biomedicine,SM1E,- - - - - Dental caries disorder (TM2),0.5706,related-to
SIDDHA-UAA1.10,Pal Puẕu,Biomedicine,DA08.0,- - - Dental caries,0.5551,related-to
SIDDHA-UB,PallaṭI Nōykaḷ,Biomedicine,XN9M9,- - - - - - Shigella sonnei,0.5219,related-to
SIDDHA-UB,PallaṭI Nōykaḷ,Biomedicine,1F2D.4,- - - Tinea nigra,0.5201,related-to
SIDDHA-UB,PallaṭI Nōykaḷ,Biomedicine,XN6H7,- - - - - Piedraia hortae,0.5134,related-to
SIDDHA-UBA1.2,Pallaṭi Ūṉkuṟaital,TM2,SM1B,Bleeding gum disorder (TM2),0.5642,equivalent
SIDDHA-UBA1.2,Pallaṭi Ūṉkuṟaital,TM2,SM14,Gingivitis disorder (TM2),0.5293,equivalent
SIDDHA-UBA1.2,Pallaṭi Ūṉkuṟaital,TM2,SM11,Dental abscess disorder (TM2),0.5232,equivalent
SIDDHA-UBA1.2,Pallaṭi Ūṉkuṟaital,Biomedicine,DA0B.5,- - - Developmental or acquired deformities or conditions of gingiva,0.5572,related-to
SIDDHA-UBA1.2,Pallaṭi Ūṉkuṟaital,Biomedicine,DA07.Y,- - - Other specified disorders of tooth development or eruption,0.5472,related-to
SIDDHA-UBA1.2,Pallaṭi Ūṉkuṟaital,Biomedicine,DA0B.2,- - - Eruptive gingivitis,0.5327,related-to
SIDDHA-UBA1.3,Pallaṭi Karuttal,TM2,SM1F,Dental plaque disorder (TM2),0.5469,equivalent
SIDDHA-UBA1.3,Pallaṭi Karuttal,TM2,SM1J,Sensitive teeth disorder (TM2),0.5194,equivalent
SIDDHA-UBA1.3,Pallaṭi Karuttal,Biomedicine,DA00.2,- - - Pigmentary abnormalities of lips,0.5354,related-to
SIDDHA-UBA1.3,Pallaṭi Karuttal,Biomedicine,DA0A.0,- - - Exfoliation of teeth due to systemic causes,0.5284,related-to
SIDDHA-UBA1.3,Pallaṭi Karuttal,Biomedicine,2E90.2,- - - - Benign neoplasm of floor of mouth,0.5122,related-to
SIDDHA-UBA1.5,Pallaṭi Vīkkam,TM2,SM1B,Bleeding gum disorder (TM2),0.6439,equivalent
SIDDHA-UBA1.5,Pallaṭi Vīkkam,TM2,SM14,Gingivitis disorder (TM2),0.6371,equivalent
SIDDHA-UBA1.5,Pallaṭi Vīkkam,TM2,SM1F,Dental plaque disorder (TM2),0.5897,equivalent
SIDDHA-UBA1.5,Pallaṭi Vīkkam,Biomedicine,SM1B,- - - - - Bleeding gum disorder (TM2),0.6083,related-to
SIDDHA-UBA1.5,Pallaṭi Vīkkam,Biomedicine,DA0B.Z,"- - - Gingival diseases, unspecified",0.5821,related-to
SIDDHA-UBA1.5,Pallaṭi Vīkkam,Biomedicine,DA0B,- - Gingival diseases,0.5801,related-to
SIDDHA-UBA1.6,Pallaṭi Kotippu,TM2,SM1B,Bleeding gum disorder (TM2),0.5416,equivalent
SIDDHA-UBA1.7,Pallaṭi Mañcaḷātal,TM2,SM1F,Dental plaque disorder (TM2),0.5981,equivalent
SIDDHA-UBA1.7,Pallaṭi Mañcaḷātal,TM2,SM11,Dental abscess disorder (TM2),0.5284,equivalent
SIDDHA-UBA1.7,Pallaṭi Mañcaḷātal,TM2,SM1G,Discolouration of teeth disorder (TM2),0.527,equivalent
SIDDHA-UBA1.7,Pallaṭi Mañcaḷātal,Biomedicine,DA08.12,- - - - Erosion of teeth,0.5293,related-to
SIDDHA-UBA1.7,Pallaṭi Mañcaḷātal,Biomedicine,DA08.4,- - - Deposits on teeth,0.526,related-to
SIDDHA-UBA1.7,Pallaṭi Mañcaḷātal,Biomedicine,DA0A.0,- - - Exfoliation of teeth due to systemic causes,0.5185,related-to
SIDDHA-UBA1.8,Pallaṭi Kaṭṭi,Biomedicine,EF31,- - - - Traumatic purpura,0.5488,related-to
SIDDHA-UBA1.8,Pallaṭi Kaṭṭi,Biomedicine,ME62.1,- - - - Acute purpuric skin eruption,0.5378,related-to
